,대출등급
38301,1
68455,2
5336,5
78473,0
67274,1
16418,3
78405,0
71978,0
25446,0
62749,2
64312,3
35163,2
1781,3
90775,2
10186,0
56038,1
22456,1
14796,0
65505,1
57923,0
88570,2
5730,0
395,0
91707,4
75174,1
51239,2
37433,1
42227,2
58670,0
17128,0
69180,1
59126,1
29124,0
58879,1
83695,1
27912,1
68121,0
65813,3
28910,0
67522,0
64019,3
94475,0
74155,1
45320,4
26897,3
16582,2
72035,2
43776,0
92560,1
35872,3
20372,1
89422,1
52705,0
88128,1
42129,1
71948,0
16713,2
73341,1
20034,1
35857,4
4762,0
57448,2
59209,2
51845,1
90918,2
49934,3
57620,0
34089,2
83491,1
95685,2
38724,0
92821,3
59353,3
7772,4
14481,3
70636,1
16931,2
90718,3
16891,2
18263,3
62941,2
79807,2
44568,0
57391,6
36822,0
38558,1
44042,2
46133,2
62222,2
36176,1
15269,2
2728,2
76688,3
39406,1
69254,2
5702,2
91459,0
51642,2
8575,0
72591,0
81234,4
77111,1
8137,0
31151,2
9545,2
21637,1
1222,2
5820,0
5600,2
90311,1
75295,1
4397,0
70055,3
85274,4
25065,3
47305,4
18338,3
85978,2
3655,4
19359,2
52329,1
33008,1
56485,0
25596,2
93792,0
52634,2
21770,3
1085,1
40905,1
76156,3
38729,1
80179,4
77257,2
22908,5
84644,1
47336,2
24963,2
24575,1
3490,3
79757,2
95160,3
20895,2
47479,4
65945,2
10377,0
85705,0
45679,2
64663,2
88250,4
42760,1
46424,1
6421,0
37371,2
75509,1
20744,1
56497,3
53477,0
64599,1
140,2
73202,1
33916,0
64086,1
86637,1
21581,2
82273,0
31113,1
55020,3
13224,2
9860,4
80059,1
39226,0
29963,3
78829,2
6752,1
2821,1
69224,1
24807,3
55052,4
87602,2
54333,0
71783,0
26542,3
28188,2
68189,0
4327,3
55822,2
7697,1
22040,1
22899,0
7050,3
94884,1
63727,3
91820,2
46232,4
45445,1
83723,2
78226,1
66558,2
14768,2
77775,3
13862,1
46404,2
29473,0
89614,3
77468,0
13460,0
89823,1
50666,0
71301,3
74697,0
17220,2
78506,1
4342,2
48111,1
60816,2
65435,6
9540,4
65789,1
17982,2
79258,1
45056,3
5255,3
87251,2
64540,2
10542,1
67637,1
80334,2
24550,0
13736,0
81614,3
89560,2
42811,4
83439,2
26415,2
66878,2
19995,1
8654,2
35,0
66404,3
52348,0
24216,1
27495,2
41103,2
15795,0
74756,2
73164,1
92690,1
55600,2
27632,2
19335,0
48707,0
47185,3
12522,4
13012,3
44315,3
9195,0
66441,2
58757,1
88022,1
73301,2
7473,0
55278,3
17884,3
40924,2
21360,0
80454,1
299,2
60436,1
60327,1
74961,0
4000,1
79373,3
39317,1
52235,4
30291,3
78851,1
47190,0
73198,2
35984,2
61335,1
58342,3
44411,5
87674,1
84827,1
11217,1
11080,1
62683,3
77418,1
46198,2
19728,1
80354,2
68620,3
29913,1
15010,2
74017,2
10446,2
76609,1
72502,2
23712,3
37892,2
33341,4
65661,1
68973,2
68731,2
52492,1
13425,2
95982,1
73322,1
26032,3
58100,1
78476,4
30451,5
84967,0
89525,1
61316,1
8367,2
22743,2
28343,2
87066,1
35435,2
48258,3
48120,2
31931,2
34644,2
20913,3
92591,2
12121,2
92803,1
31973,2
71140,0
91128,0
64810,3
59756,0
44515,2
25683,3
6609,3
58287,4
17667,0
1500,2
74987,3
64112,2
46994,4
48150,0
64491,0
29048,2
53734,2
27263,2
95375,2
74084,3
89802,3
44662,0
47250,2
78698,3
90587,1
82779,2
33611,4
23631,1
33978,1
64459,2
70324,1
85163,0
82776,5
24713,2
94295,2
84175,0
14983,0
78041,0
2100,0
30927,3
58953,0
88192,1
6467,2
27811,1
52347,1
50675,2
66571,1
14948,1
18321,0
75402,1
65601,2
60635,3
38287,2
36333,2
32443,0
794,1
85741,4
37170,0
11462,0
36604,0
58026,0
54219,0
90666,5
63751,4
13473,2
22547,1
896,2
43326,1
20029,0
91238,2
24630,2
35324,0
27616,2
31046,0
57487,2
82972,3
70611,2
59427,2
6160,1
17507,4
84061,2
1969,2
24921,0
77471,2
64800,1
73439,3
3679,3
48088,0
37900,2
47532,1
23960,1
90893,2
31926,0
71244,0
81324,2
47176,2
89219,2
27829,2
60131,3
56571,0
14875,2
27335,1
94720,1
88741,1
65657,1
83538,0
30277,2
14241,1
82024,0
2655,2
13638,4
6220,3
81204,3
70297,3
88686,1
36936,4
47552,2
3542,1
58793,2
34016,2
61382,1
83150,1
15069,1
86278,0
48453,0
49546,2
66163,3
2987,3
79052,2
56094,1
92366,1
9267,2
82205,0
84914,0
73177,0
82509,0
4053,3
30875,1
32371,2
49768,1
64928,3
33495,2
16406,3
95628,1
37764,1
23177,0
36098,3
56434,1
87109,4
4296,0
93835,2
71959,1
35447,4
47415,4
6520,3
33302,0
85064,1
23625,3
35498,2
10131,2
95304,0
48032,3
750,2
61767,2
6903,3
87492,1
94814,4
88981,2
59891,1
13487,2
43508,3
86321,2
58526,2
62972,3
87313,3
24841,2
46980,2
34878,0
3183,1
32872,2
84863,2
64897,1
93316,0
79500,2
2019,0
30001,3
29881,2
19798,0
21943,1
82536,3
5858,2
45612,2
67396,3
69712,1
45813,0
38160,2
74611,0
74765,1
43278,2
80382,2
37638,0
93731,1
21520,2
40930,4
17991,4
72037,1
15026,1
12211,1
5145,1
30519,1
61452,1
32970,2
37624,3
95705,1
64986,2
792,0
80669,2
83151,1
58285,3
1009,0
38422,2
47861,1
22217,3
79430,3
50107,1
64226,0
6082,2
67275,1
20739,3
11290,4
5350,1
18930,0
40958,0
35169,1
32766,3
5742,5
41721,1
91517,3
70459,1
75010,3
70263,4
77915,4
34529,0
42018,2
79818,0
12431,3
2155,1
64082,4
44185,2
22233,1
12836,1
34676,1
21341,1
82853,4
19509,5
38905,2
60987,1
60482,1
83690,3
91933,4
28688,1
25500,1
33173,1
50516,0
63083,1
85494,0
63704,1
17379,0
44863,1
88118,2
59110,4
53612,2
23788,3
61698,2
79985,4
90310,3
39276,0
4500,4
23425,0
82780,1
53370,3
87188,1
22368,1
41585,3
36697,0
91996,3
1359,2
32785,1
25249,4
84298,1
57618,1
55846,0
4934,0
34339,1
65770,3
75179,2
24300,0
15198,1
37431,1
76508,2
32279,2
90033,0
51553,3
29162,0
5426,3
49824,0
88303,1
57795,1
3900,1
65929,2
76151,1
93461,4
67047,4
77769,0
22416,0
33293,2
56944,1
19722,3
50606,1
35611,5
19644,1
39978,4
81430,0
23385,2
38612,1
89550,1
37443,4
37206,0
78383,2
74389,1
58438,2
77927,2
73378,4
57305,2
5483,3
39855,2
15730,1
3795,1
21523,1
48547,0
19596,4
19556,1
50245,1
38016,0
43443,3
36468,1
95171,1
34483,0
53222,4
11991,0
87697,2
35848,0
62136,1
62955,1
88703,0
90652,2
55832,2
52951,1
47631,0
13926,6
32495,1
17054,3
80024,0
11218,2
47786,0
6793,4
12655,5
58510,2
86205,1
20218,1
66877,2
50446,2
30443,1
37598,1
25241,3
12404,3
67648,2
96178,0
13127,2
24984,5
52582,1
87867,3
56173,2
38451,2
67259,1
59851,2
49073,2
8747,2
10301,1
89662,1
25475,0
5664,0
21826,3
32510,2
8931,1
16429,1
4499,3
60244,1
61701,4
52104,1
94931,0
84355,2
90895,0
56423,1
30078,1
25972,0
7456,0
246,1
81177,2
5349,3
57258,1
10560,1
44814,2
26525,1
14696,1
83676,2
55732,3
29821,3
71259,2
34761,2
65353,2
2119,0
13413,2
38937,0
25034,2
31947,2
66954,2
7891,1
26831,2
65336,3
92891,1
82862,2
20998,5
38921,0
14583,0
49724,4
85145,1
75027,3
29508,1
41604,1
30491,0
60574,3
83258,3
19599,3
33677,1
76917,1
8738,1
57919,1
84136,2
37568,1
36421,3
41277,3
25092,1
67151,0
19752,0
92016,4
79716,1
23182,0
77038,1
57900,1
37925,2
73997,0
17367,1
68487,0
33769,2
56751,0
49926,0
88572,2
93787,3
68876,1
72315,1
81699,0
10564,2
25342,0
64589,1
34310,2
40789,4
39469,5
37510,2
77374,3
13708,3
59578,3
647,0
34367,1
35555,1
65328,2
95975,4
40860,4
73751,1
57253,2
58693,2
19043,1
74911,2
81399,1
81591,0
89759,2
66546,2
16798,1
6287,1
93794,0
4455,3
32611,2
57109,1
9586,1
41311,4
67960,2
70160,0
82006,0
52427,0
50321,4
63899,1
57441,3
42669,0
90913,4
40666,1
8453,1
6599,3
74400,2
44155,2
8004,0
11555,2
3938,3
65644,0
4129,2
77718,2
29793,2
25570,3
93153,4
18897,3
17356,2
41611,2
30560,0
78743,2
62216,0
37620,0
22537,2
2216,5
62339,1
51045,0
91956,1
90301,4
7006,1
58267,1
83320,0
22558,2
34927,2
17060,0
26612,0
18424,2
59235,0
45369,2
31869,0
6274,2
92084,3
13761,1
25905,1
87765,0
91968,4
37165,3
68239,2
33991,0
72385,2
92952,0
41919,2
3606,2
7686,1
89256,2
5092,2
53328,3
25625,4
78648,0
69686,0
10547,5
14303,5
87095,2
51198,2
72065,0
45740,3
44992,1
57024,3
84373,2
65419,3
3910,0
32597,0
51736,1
49789,0
85414,1
59695,2
77181,1
18298,0
64554,5
88468,0
78419,3
62699,1
82446,1
83125,1
22622,0
33070,1
60501,0
4435,2
13319,1
11132,0
12587,3
38464,0
73326,1
46168,2
12830,0
83046,0
87179,1
52674,4
16013,2
94001,2
82267,2
34171,0
45266,2
74119,0
73964,1
2510,4
34019,2
62952,3
3078,0
24848,0
58898,2
58834,3
48268,2
49195,1
80990,1
77202,3
6143,1
59727,3
13946,3
43581,2
14797,3
17490,2
1760,2
9923,4
38433,1
94430,2
83477,1
39841,1
50447,0
42273,4
68882,2
75729,2
59422,1
87573,0
60409,1
20259,2
59969,1
23521,1
50873,1
43734,2
62348,2
40977,1
69908,0
61502,2
35624,1
58624,2
70663,3
10715,1
37873,1
19876,0
1331,2
28887,0
64390,0
93184,3
29695,1
64743,0
38343,0
64521,0
65245,1
7165,6
28993,4
75599,2
45588,2
33076,3
15078,1
66260,1
3917,2
31982,2
19353,3
45015,2
61681,1
70090,2
81083,2
12968,0
96235,3
53969,2
43909,2
9253,1
653,1
85176,2
31819,2
32855,0
50416,2
41481,1
11981,3
5801,0
92832,1
64838,1
18468,1
79111,1
68493,4
91770,1
20764,4
32752,2
15191,1
81223,3
75087,2
50426,1
50387,2
75616,2
12637,2
23244,3
65908,1
94900,0
83962,1
84111,2
78333,2
78928,0
70931,3
35597,5
91406,1
6900,0
9928,3
40984,0
95321,0
18210,3
67993,0
8351,0
93867,2
80142,0
34836,0
24443,1
69946,1
85544,3
52469,1
92090,1
73530,2
58907,2
7044,3
50261,4
40857,0
20710,0
10732,2
51868,4
51083,4
41461,5
18638,0
16526,2
27627,3
90184,1
68813,2
66767,1
63259,2
55562,1
52909,0
42086,0
10496,2
81664,3
90392,3
11621,1
92862,3
39579,1
21797,1
91020,4
32315,2
37423,3
33418,0
60116,4
36575,3
69772,4
70556,2
40256,2
10398,2
54171,1
60955,1
6858,4
37386,1
4014,2
92904,3
85505,1
89010,1
47109,2
70514,3
37922,0
40396,1
15604,2
28060,1
70113,3
26070,3
23752,3
37126,2
58606,0
54473,2
90768,3
87165,1
85165,0
72910,2
73470,3
81615,1
34087,4
9339,3
24392,3
14060,1
78322,0
55642,1
38554,1
92135,5
63256,1
1000,1
29218,2
78385,1
15647,0
57171,2
65820,1
7313,1
56273,2
11505,2
23545,2
32515,2
91091,6
57554,4
22047,5
78450,3
78652,0
77459,3
76532,3
28318,0
39445,1
10985,3
30146,2
18879,1
33585,0
26460,3
4303,4
13601,1
40828,4
40698,1
64851,1
29992,1
49792,0
35809,2
69107,0
29565,2
48507,1
15094,4
89506,1
44021,2
30052,2
42082,1
94231,1
85305,0
72091,1
67186,4
461,1
36616,1
43886,3
11868,2
58273,0
19054,3
60180,0
94733,2
77462,0
1059,4
1284,4
81914,4
57591,2
36156,0
32632,2
67805,4
18138,0
87939,1
34153,3
39367,0
6085,4
33653,4
7839,2
1563,2
38583,4
54454,1
80224,1
33979,1
69625,1
73362,2
92164,1
15515,0
66753,3
37107,4
5849,3
92626,4
62370,4
54829,1
74136,0
46284,1
48606,2
90164,3
11428,0
44767,1
80072,2
24036,2
81830,2
27904,1
26194,3
2092,2
55345,1
17920,2
48363,0
79795,2
81709,2
32234,2
17552,2
48739,3
17207,2
34772,1
76538,0
18847,2
26596,0
70087,2
77109,1
57062,1
16136,3
30324,0
93565,3
87214,1
39034,2
360,4
2922,1
13091,1
55253,2
84395,2
4032,2
17443,1
69374,1
16236,1
66755,1
61992,0
29449,2
86702,2
83362,0
77495,1
46388,3
62261,2
91237,3
88287,0
38358,1
3662,0
7081,1
84870,1
24463,3
9771,0
9376,2
60335,3
28512,0
1355,0
36373,3
69307,1
65085,0
11542,3
61580,1
58644,2
74661,0
93812,1
44699,1
12340,4
32519,0
51726,5
60357,1
34942,2
8704,1
46061,2
18533,2
61775,2
68151,1
93406,1
17349,6
54687,1
25414,1
96204,0
80495,2
84079,3
78401,2
9305,2
1925,2
31246,2
70063,2
48527,1
73977,4
70353,3
71555,0
39253,3
68183,0
13491,0
67264,1
89384,4
76302,1
86164,0
63664,2
31444,2
68820,0
40713,5
5850,3
87755,2
30694,1
69619,4
75704,1
39673,3
65966,0
58072,2
96125,3
46881,0
23693,3
74299,2
20269,2
18515,2
2627,0
91766,2
66742,2
31115,0
53435,3
54485,2
19882,0
29570,6
82234,2
89891,2
92852,0
11388,2
96133,0
88247,0
22060,0
15806,2
91331,0
65495,2
92996,1
93441,0
92999,1
61339,4
45600,2
61159,3
65441,2
2446,1
93540,1
70601,4
42031,3
53522,2
71835,1
51887,0
55126,1
55462,2
48983,2
49000,2
82879,1
14315,0
2242,0
23206,2
21239,2
20903,3
61265,1
34707,2
490,4
62823,1
43171,4
96072,2
5248,5
3782,1
40593,2
76736,2
88363,2
22411,0
10460,1
5911,1
60956,3
84097,3
55665,0
44811,3
9421,3
36617,2
49109,1
2798,1
43087,1
77885,2
73506,1
65082,1
63688,2
23404,3
30676,1
12369,4
92563,3
43088,1
45499,0
44990,6
52127,2
66928,1
71338,3
89787,0
24194,0
38082,0
15140,3
21112,1
43208,1
77980,1
52576,3
58916,1
42818,4
85897,1
33975,0
86251,3
75962,3
52128,3
18349,3
15487,0
4353,4
13363,1
21401,1
41994,1
46975,3
6087,0
40414,4
73012,1
68314,0
6640,1
65678,1
71018,1
23959,1
44559,2
10801,2
83550,0
17138,1
68836,1
8456,1
10599,1
67527,2
46526,1
79675,1
36748,5
45639,1
71170,3
81296,3
62469,2
15073,0
41058,3
46941,2
87599,2
83954,4
91123,0
20495,0
25563,1
16274,3
52215,2
45329,0
44174,2
1911,1
63276,2
5521,4
47560,0
91062,2
79506,1
29574,0
29846,5
2209,0
58319,1
96134,1
54921,2
39710,1
3162,1
8421,2
39587,4
13189,3
40700,1
81543,1
33844,1
62821,2
53273,3
13030,2
19137,2
79096,2
68185,1
37285,5
78993,1
76329,2
33527,2
35853,1
86574,4
89822,3
10489,2
47245,3
96069,0
51838,4
47976,6
91987,2
45845,1
13257,2
10448,2
33275,2
92480,2
86626,2
83609,4
11970,1
45746,0
27935,1
26503,1
6305,5
14101,4
82725,1
77133,1
21032,4
35167,2
29086,3
89261,1
47198,1
6824,1
23947,3
16457,4
13713,0
18740,4
79597,3
34905,2
65183,4
61071,3
67261,0
32289,2
2010,1
1012,2
93687,3
83967,0
47348,1
39004,0
8803,2
44431,4
75659,5
26903,3
29616,2
86121,0
30575,2
23403,2
36561,1
14642,3
13483,3
25349,3
14761,1
56673,3
85242,1
90682,1
62944,2
141,1
18087,2
55188,1
42491,2
24652,2
31789,5
8106,1
32864,4
23887,2
12894,0
23061,1
70718,2
14213,2
72388,2
80319,2
20782,0
32245,3
81776,1
8272,2
89814,4
38981,4
60261,0
63132,2
61758,1
31701,2
56531,3
93277,1
79332,3
41895,1
22832,2
63343,2
78659,1
480,2
30189,0
39818,2
83117,1
81467,2
787,1
51284,1
11213,4
82377,2
16715,1
67605,1
9695,1
25933,3
30177,3
62323,4
85094,0
63071,2
40962,2
41699,3
63933,4
93560,0
20099,1
44083,1
95817,2
23091,0
7972,0
42204,1
45881,4
76873,3
37907,3
45206,1
78792,2
5590,5
86878,3
90899,3
73897,3
12166,1
71713,4
78602,3
82692,2
21170,3
81912,1
95494,2
71902,3
2772,2
58569,1
70229,2
19979,5
26815,0
54271,2
43642,1
47100,2
39361,1
52236,4
6061,2
92960,1
48824,0
13998,3
88791,1
73314,1
73936,0
30286,1
67498,0
92933,2
50926,0
72869,0
17261,1
34528,1
66489,2
22260,0
63097,2
7689,2
17652,3
77018,4
84172,0
56269,3
367,2
88093,3
6582,1
3299,2
43908,2
84320,2
70832,3
40898,1
62596,3
65416,0
34409,2
86796,4
21315,0
39044,1
58120,2
16748,0
36818,4
33990,2
64808,2
74357,3
27866,4
26179,0
53335,2
49953,2
54458,2
56629,3
88278,1
88878,1
63557,2
59838,1
44724,2
40271,1
45777,2
57802,2
77207,1
7534,2
94936,3
72007,1
69968,4
56803,2
56095,4
72277,1
40422,1
29103,3
93003,2
60906,2
83501,2
34687,2
2363,0
84323,1
46151,6
26552,1
34052,2
79286,1
35449,0
67195,1
57087,2
46777,1
91423,3
15935,1
3657,0
71874,3
24391,0
70678,1
24003,0
55730,4
18112,0
90126,2
4054,1
21449,4
50688,1
2616,0
16033,1
81321,3
82401,1
52312,3
67688,2
63977,1
16718,0
349,3
70222,3
45440,1
33313,0
30526,2
41297,2
29300,1
74178,5
29090,0
46524,1
66535,2
743,2
3400,5
29828,0
59493,3
37306,3
38300,0
12058,3
11381,0
88537,2
21154,2
39035,3
35551,2
55739,3
59024,2
42922,1
9244,4
57840,2
11593,2
17266,2
53800,3
2071,2
65063,2
27473,2
89578,4
46460,2
71935,0
31386,1
26681,2
6686,2
3364,0
81593,3
56668,2
68778,0
50848,1
60029,2
94803,0
5015,4
69653,4
53467,1
92075,1
5808,2
66607,1
28056,2
7695,1
56761,1
85583,2
48224,1
3722,1
68123,2
92152,2
91274,1
59630,1
15932,1
15386,1
94893,2
78754,1
68291,3
53129,2
72197,2
16066,4
59542,2
27097,1
30410,4
33583,3
56450,2
38231,1
31795,1
56392,0
16417,0
40056,1
90630,1
34189,4
79664,2
64052,0
56978,1
53562,0
82119,0
89897,1
75978,0
3264,1
80584,4
21459,2
44839,3
62297,1
23444,4
66610,4
58894,2
75800,2
27002,3
72708,2
82910,4
51201,1
63893,1
58911,2
51759,3
34219,0
13615,3
16691,4
54124,3
53807,1
9501,1
71623,3
24057,2
77662,2
62257,0
51455,1
28593,0
13772,1
11821,5
94360,2
43723,1
27890,1
78141,2
44803,2
22431,3
73485,0
48084,0
56632,1
41229,1
35090,1
34096,0
2693,4
82075,1
39656,1
65803,1
24334,3
19215,2
39606,3
62448,1
31221,1
8154,1
80940,3
85030,2
44210,0
58430,2
87811,0
39290,3
49807,1
85902,1
3868,3
7446,3
41262,3
59304,1
93934,2
46971,4
29789,1
36852,1
83446,1
43907,1
73631,1
85721,2
55759,2
76967,1
32532,1
87614,1
60492,4
6530,0
79934,0
58043,4
47881,2
16968,0
4359,3
66971,0
1283,3
53419,1
39320,1
48242,0
39809,2
22106,2
29804,2
82623,0
27695,3
32490,1
27269,1
686,0
28129,1
7123,3
33357,1
29815,1
48816,1
54690,0
3792,2
49374,1
24218,3
28373,2
91408,1
81717,2
39492,5
29854,2
93469,1
65491,2
11178,1
95566,1
57384,3
45014,0
37812,0
70838,0
13421,2
67514,0
18977,3
50451,0
3005,0
95740,3
69338,2
9538,1
65962,2
37111,2
731,0
17251,4
45099,2
38429,2
45629,3
84678,2
91280,3
62140,2
75857,1
39506,2
68806,0
1746,4
67859,3
11688,3
44972,2
25639,1
7769,2
15158,2
85055,5
11690,1
49370,0
53146,1
34344,1
1675,3
47526,4
8789,2
11045,3
61596,3
37497,2
84625,2
72615,1
517,2
43752,0
72374,2
24977,0
43787,1
96237,1
47761,3
92703,2
91780,3
59631,2
88388,5
90778,1
81409,4
62415,0
36527,4
2200,2
5723,4
19086,2
82147,2
63073,2
7660,3
95265,2
93211,0
74985,4
50771,2
89959,2
31976,1
90673,0
81157,1
4529,3
78418,3
47760,3
18405,2
25177,1
10282,1
57078,4
4355,4
83050,2
26162,3
63155,2
50019,4
70167,3
81874,1
74167,0
12270,3
82045,5
16355,3
66307,2
72795,1
50113,3
15685,1
28114,1
45928,0
46555,0
35130,1
7934,2
80451,0
65364,1
33481,5
2131,1
5312,3
79050,5
5829,2
82408,6
85026,1
47453,1
3572,1
91747,1
53070,1
83118,1
60569,1
4464,2
4008,1
77430,3
80390,5
74481,5
58938,2
7406,6
58051,0
69041,1
26887,3
44115,2
33068,0
16277,1
91355,2
47562,2
69060,2
14695,2
69733,1
66191,0
23979,3
22662,2
56966,0
80216,0
24507,1
52314,1
55863,1
49777,0
27747,2
36071,2
20731,0
91300,0
43052,2
83272,2
60278,0
14629,1
72806,2
45025,1
40526,0
14345,2
92660,2
68498,4
15798,2
1134,2
35801,2
96045,2
67695,0
25761,0
34270,2
73937,2
90304,2
3577,4
31968,3
1471,2
55596,3
27260,3
2521,0
49045,1
32449,1
89317,1
12613,2
69570,0
93260,4
24791,1
47301,0
79697,3
82276,3
74480,3
14934,1
26968,3
81787,0
38944,0
5774,2
17208,3
67519,3
60057,2
14665,0
70506,2
66916,3
24494,0
66701,1
14829,4
57612,1
75278,2
88456,1
83184,1
19877,1
53038,1
88673,2
42894,1
32711,0
63452,1
50562,2
4989,1
26067,1
83483,1
35807,1
29646,2
59407,3
29529,0
93528,2
18289,3
46477,5
70587,0
90714,3
58075,2
82989,2
18310,2
54159,1
65499,2
10635,3
81017,1
40035,2
71897,1
42396,4
8037,0
13167,2
93661,0
52992,0
54069,3
17347,1
50787,0
80946,4
90793,3
12775,3
65572,2
83779,1
13887,1
66698,2
65127,2
24651,4
33380,2
36200,0
4006,2
11955,1
11174,2
47464,3
88940,1
83517,1
76974,2
3936,1
27359,2
62510,0
42767,1
41508,1
92176,0
709,1
40320,2
418,2
81723,1
84060,2
45139,1
71739,0
5335,4
50694,1
34627,1
80246,2
3053,0
6856,2
76668,1
58053,3
14819,1
52537,2
94348,1
35835,2
9740,2
8988,0
15597,0
50876,3
94136,1
34,2
11534,0
8657,2
25067,3
59880,3
17147,1
82581,3
22898,1
77423,2
72482,2
78572,1
21469,2
37388,3
64133,1
6564,2
63171,2
25198,4
81076,0
37194,3
69767,0
82768,3
55274,4
94661,1
78452,1
86959,2
72399,1
91070,0
36513,2
26118,1
7704,1
29864,2
8498,2
23214,1
66165,1
29822,1
65996,1
64937,4
89270,0
91061,3
92158,0
17675,3
7493,2
77027,1
59391,4
60062,4
4840,4
43162,3
2256,1
47753,1
56592,3
41509,4
48372,1
69561,1
62609,3
40892,1
19457,0
66637,2
70305,0
21704,2
55733,2
26746,2
5408,2
50966,2
20190,1
74432,2
41990,1
96244,1
24694,2
22245,2
45090,2
23572,1
82353,2
64273,3
42967,2
52259,3
38987,0
56348,3
82204,0
75430,2
75834,1
44097,1
26085,1
10167,1
46024,0
59274,2
68060,0
52311,2
95826,1
27189,2
47093,3
50762,3
11705,1
17297,3
42506,1
85914,1
9742,1
67044,4
69683,1
81582,2
76719,1
63336,2
4992,2
51573,6
60268,0
32792,1
42459,1
7408,1
75522,2
69387,1
22438,0
57124,2
45096,0
9345,2
86772,1
49954,1
5795,4
15659,2
65126,2
33452,2
64252,2
43627,2
44256,1
72793,3
62570,3
58031,3
62552,1
11327,2
70850,2
31665,4
622,2
48175,0
49005,1
64886,1
82722,4
91759,3
53170,1
74397,4
10208,0
9640,4
47934,3
95887,2
83765,1
5544,2
73868,1
22611,0
76839,1
56307,1
48220,1
61772,0
89632,1
22183,2
53604,4
35482,2
52433,0
35088,1
92799,3
60834,3
55021,1
35978,4
17936,4
19467,1
331,4
41140,1
39100,0
57746,1
77615,4
16926,1
35490,2
48913,0
90441,2
36243,1
90148,3
63753,3
5632,1
13016,4
79762,2
92622,4
4015,4
11891,4
78912,0
11596,2
77116,4
15445,4
46125,0
70009,1
49634,6
69631,2
18208,3
66302,3
17168,1
79852,2
86071,1
50370,1
40441,2
95419,0
13055,2
46216,4
10395,1
63719,2
28327,2
75271,1
39952,4
86552,0
74240,2
68733,1
4059,3
43483,3
77977,2
20593,3
48678,0
76153,1
30740,0
92142,5
27745,1
33669,1
74260,2
93722,1
54596,1
11341,2
10184,3
70511,2
91170,1
51174,1
62372,2
69013,1
38577,3
85157,4
41560,2
58781,1
2125,1
37096,3
45024,2
42123,2
74447,2
5949,3
11158,0
44269,2
38698,2
79714,0
40816,2
55128,4
43026,3
94419,2
51472,1
75733,3
56816,1
22651,4
79029,1
87621,1
86193,1
30723,4
62436,2
36110,1
51606,3
78015,2
51530,2
87579,1
71999,5
71095,1
59803,1
12690,1
75639,1
60224,4
64237,2
34553,2
88221,5
48105,1
87167,2
47312,0
7596,0
10750,3
40274,1
76026,2
71546,2
62724,2
7971,2
52611,2
21694,2
23886,2
83424,1
31015,2
66171,2
79948,5
41634,2
81475,5
22131,4
60237,0
51592,1
78518,0
57479,3
30753,2
30115,1
60257,3
86933,0
32190,3
13120,2
83549,4
19346,1
71395,2
76520,1
53156,2
72500,2
35075,1
31175,4
29075,3
61196,1
92007,1
19772,2
38887,1
58038,1
20639,1
1344,1
70156,3
3535,2
67136,2
74354,2
19573,3
48479,1
18929,2
11950,2
5323,1
30973,2
94562,1
87081,3
87176,2
10336,2
70787,2
14208,2
24598,2
46974,1
46431,0
55089,4
88638,3
61587,1
39101,1
26808,0
93795,2
60175,2
67537,4
38977,0
54469,1
47513,2
12722,3
92805,2
93894,1
62002,2
59340,4
59846,2
58672,3
961,1
30347,4
69186,1
80149,3
68274,3
68762,5
61708,2
70439,1
11219,4
12566,0
47715,3
87753,1
13274,1
10827,1
42397,0
77578,3
21189,4
56585,2
27126,1
73770,1
58516,0
35539,2
89015,1
73734,4
4136,1
6378,3
20387,2
14251,2
5107,2
6555,0
17821,2
64242,1
74031,0
13537,2
62754,2
19952,0
22658,3
74760,1
53551,1
86060,3
91118,6
39992,2
92706,3
86617,0
28528,0
42700,1
13296,1
39750,5
86011,2
78264,2
93548,0
86588,4
10146,4
58813,0
41741,1
67082,4
64532,0
71651,1
83855,6
78778,3
29681,4
23636,1
89336,0
37469,3
1395,2
40815,0
58877,1
91961,4
22306,3
59961,2
76832,1
77264,2
70647,3
16844,4
9748,2
89284,1
7241,1
80202,4
29859,3
26260,4
94953,0
66218,1
69083,4
80196,1
77763,0
53641,0
60165,2
6310,1
48980,1
54337,1
12551,1
27061,1
81507,0
75674,0
67430,0
74296,2
57582,1
73463,0
84210,2
60429,1
74189,4
31986,1
68617,4
22817,3
39303,1
69915,3
11609,0
85507,1
37906,1
16900,0
28136,1
73053,1
43053,2
94171,0
17698,3
75362,2
51280,6
16840,1
31259,2
638,1
32775,1
16905,1
68214,2
57409,3
24137,2
22723,1
34470,5
34326,3
44248,2
89166,1
94415,0
56480,0
57698,2
45993,0
26507,0
3220,1
51207,2
15680,2
24648,1
51254,4
60831,0
33224,1
86338,2
67671,2
49513,3
61915,2
65034,3
92390,2
59935,1
63374,0
54451,4
87047,2
58335,0
84874,1
71985,1
83441,2
59872,2
61548,1
24083,0
36299,4
90699,0
65011,1
67021,2
66867,2
89014,1
47527,2
80256,2
58016,2
39536,2
24919,2
95271,4
16925,2
89003,2
93637,1
6121,3
28038,3
13418,2
83782,2
10982,2
7496,2
54043,2
38523,2
1095,2
28802,2
78819,2
20537,2
4490,3
63620,0
46186,1
79719,1
3144,1
64327,3
53211,0
2557,3
10578,1
67928,4
65641,1
17837,2
64612,1
92747,1
5410,1
67346,1
85241,4
44879,2
71973,4
50658,0
